发布者ID,发布时间,发布来源,发布内容,收藏数,转发数,评论数,点赞数
中国青年报,06月01日13:30,来自微博weibo.com, 【超九成受访青少年会将袁隆平吴孟超等科学家作为人生偶像】5月22日，袁隆平院士与吴孟超院士先后辞世，无数国人在各种场合自发地表达悼念之情。而追悼人群的重要组成部分，正是年轻人。上周，中国青年报社社会调查中心的一项调查显示，了解到袁隆平等科学家的感人事迹后，81.4%的受访青少年表示非常受鼓舞，会因此立志当科学家。95.2%的受访青少年明确表示，会将袁隆平、吴孟超等著名科学家作为人生偶像。O95.2%受访青少年会将袁隆平吴孟超等科学家作为人生偶像  ,0,9,28,258
湖南文旅,06月01日13:19,来自iPhone客户端, 【#大叔受袁隆平影响建米升博物馆#：袁老曾有一句话让他感动不已】长沙市民杨杰喜爱米升，受袁隆平的影响与鼓励决定成立一个米升博物馆，如今馆藏已近2万。杨杰回忆，袁老来参观时见自己的雕像被摆在台上，称自己只是一个农民，需脚踏实地，将他雕像摆在红台上不好，这让他会下不得台。L一手Video的微博视频  ,0,1,1,6
涟源市人民政府,06月01日13:14,来自bShare分享, 我市开展袁隆平院士事迹主题宣讲|涟源市人民政府-O网页链接​,0,0,0,0
舒城县人民检察院,06月01日12:44,来自iPhone客户端, //@长安皋城:这是一部以袁隆平爷爷Q版形象为主角的科普动画片非常值得一看！向所有科研工作者致敬！！,0,0,0,0
绿色青浦,06月01日12:42,来自微博weibo.com, 【致敬“杂交水稻之父”#袁隆平无锡惠山泥塑完成#】“杂交水稻之父”袁隆平院士逝世之后，为了表达无锡人最真切的哀思，与袁老有着数面之缘的无锡人张文，策划了用惠山泥为袁老塑像的系列行动，短短一周时间，第一尊袁隆平惠山泥塑就完成了，记者了解到，这座塑像将与一首专为袁老创作的歌曲一起被送到湖南长沙。#点赞无锡#  ,0,1,0,0
上海水上消防,06月01日19:39,来自iPhone客户端, #六一儿童节#【水上消防的六一亲子活动】今天水上支队的“大朋友们”带领自家的小朋友们前往益海嘉里金龙鱼营养体验馆组织开展“珍惜粮食——致敬袁隆平院士”主题六一亲子活动。小朋友们参观学习的同时，在家长的帮助下自己动手体验了制作泡芙的乐趣，度过了一个难忘有意义的六一。​,0,0,0,1
河南省青少年发展基金会,06月01日18:42,来自Android, 5月30日，河南省省希望工程办公室党支部组织党员走进鹤壁市浚县石桥小学参与加“红领巾心向党”主题中队会活动。在队会活动开始前，举行了爱心捐赠仪式，在仪式上团省委副书记袁浩代表上海江湾书院为石桥小学捐赠“石桥小学教育发展基金”，上海江湾书院爱心人士代表、上海长征医院卢旭华教授为石桥小学的同学们送来了提前的“六一”祝福，他表示江湾书院会不负豫沪两地政府、共青团河南省委的大力支持，努力与石桥学校心心相连，成为石桥小学师生在上海的家。石桥小学教育发展基金的成立初衷是为了激励石桥小学优秀的教师和同学。他期望石桥小学的孩子们能立下远大理想，成为像袁隆平、吴孟超这样的科学家，让家乡更美好，祖国更富强，成为中国新一代的民族脊梁。河南省希望工程办公室党支部为石桥小学师生带来了图书、《快乐少年报》、儿童食品等爱心礼物。随后，河南希望工程办公室党支部成员参加了石桥小学参与加“红领巾心向党”主题队会活动，并为同学们讲述了党的百年征程故事。党的故事令人心生暖流，同学们听后纷纷感慨共产党一路走来的艰辛历程，并表示会努力用实际行动将红色基因代代传承下去，成为中国特色社会主义的建设者和接班人。为帮助石桥小学更好发展，在推进助学助教项目实施决策中充分发挥各单位优势和力量，做到信息互通、高效落实，在活动结束后江湾书院、共青团河南省委、河南省希望工程办公室、浚县教体局等多家单位召开了石桥小学工作推进会议，会议上讨论了石桥希望小学项目工作委员会议事规则及“石桥小学教育发展基金”管理办法，并对2021年专项基金使用计划进行商议。河南希望工程在共青团河南省委的带领下，始终坚持助学育人的宗旨，弘扬公益精神，以促进农村地区教育均衡发展和困难家庭青少年接受更好的教育为着力点，“努力为青少年提供新助力、播种新希望”。今后希望办将持发挥希望工程在促进教育发展、服务青少年成长、引领社会风尚等方面的作用，不断整合、集中社会资源，切实把党和政府关心、社会各界的爱心带给需要帮助的孩子们。  ,0,0,0,3
发现纪录片,06月01日18:30,来自微博视频号, #六一儿童节# #袁爷爷我今天乖乖把饭吃光了#当袁爷爷还是正读小学的“袁小孩“时，曾在一次学校郊游中参观园艺场，看到树上红红的桃子和架子上一串串饱满多汁的葡萄时，不禁感叹“学农真好”，也由此种下了学农的梦想种子。长大后的他没有放弃梦想，不断开发并应用杂交水稻，成功用一粒粒种子喂饱了世代人民，成为“杂交水稻之父”，改变了世界。你儿时的梦想是什么呢？现在实现了吗？#发现纪录片#L发现纪录片的微博视频  ,0,1,1,1
河口检察,06月01日17:31,来自微博视频号, #河检君分享#【#大叔受袁隆平影响建米升博物馆#：袁老曾说自己只是个农民，站在田里更踏实】长沙市民杨杰喜爱米升，受袁隆平的影响与鼓励决定成立一个米升博物馆，如今馆藏已近2万。杨杰回忆，袁老来参观时见自己的雕像被摆在台上，称自己只是一个农民，需脚踏实地，将他雕像摆在红台上不好，这让他会下不得台。L一手Video的微博视频  ,0,0,0,0
无锡市文广旅游局,06月01日17:21,来自微博weibo.com, 【致敬“杂交水稻之父”#袁隆平无锡惠山泥塑完成#】为了表达无锡人最真切的哀思，与袁老有着数面之缘的无锡人张文，策划了用惠山泥为袁老塑像的系列行动，这座塑像将与一首专为袁老创作的歌曲一起被送到湖南长沙。#点赞无锡#via新浪无锡​,0,2,0,5
广东电网,06月01日17:18,来自微博weibo.com, 【童心向党做新时代好少年】六·一国际儿童节来临之际，为了给粤北山区留守儿童带来欢乐，陪伴他们度过一个难忘的节日，5月31日，南方电网广东清远连州供电局的党（团）志愿者们来到了保安镇栋头小学开展“童心向党做新时代好少年”庆六一主题活动。志愿者和小朋友们一起观看《抗美援朝》短视频，唱响《我和我的祖国》，并在有奖问答环节中学习了袁隆平的故事以及一些通俗易懂的诗词成语，倡导小朋友们要珍惜粮食、好好学习、爱党爱国。#六一儿童节#@清远供电@南网50Hz@国资小新  ,0,126,81,148
太湖县政法,06月01日17:13,来自微博weibo.com, #袁隆平曾梦见自己在稻穗下乘凉#,0,0,0,0
太湖县政法,06月01日17:13,来自微博weibo.com, #市民围着袁隆平灵车失声痛哭#,0,0,0,0
金沙检察,06月01日17:13,来自微博视频号, 【独家视频丨#袁隆平在贵州的珍贵影像#】袁隆平与#贵州#的故事，始于上个世纪70年代。1976年，袁隆平试制的杂交水稻在毕节市金沙县试种成功，从那个时候起，袁隆平就与贵州杂交水稻结下了不解之缘：他曾被贵州省政府聘为科技顾问，曾指导贵州省农科院水稻所选育成功优质杂交稻新品种，曾多次到贵州考察，曾被贵州省农科院聘为顾问……更多详情请点击@动静贵州O独家视频丨袁隆平在贵州的珍贵影像O网页链接L动静贵州的微博视频  ,0,2,0,2
太湖县政法,06月01日17:12,来自微博weibo.com, 国士无双！#袁隆平有两个粮食梦想#,0,0,0,0
山东省图书馆,06月01日17:01,来自微博weibo.com, #奎虚图书奖#×#精品鲁版图书#推荐▍书名：《质疑逼近真相》▍ISBN：978-7-209-12774-5▍作者：王志编著▍出版社：@山东人民出版社官博▍索书号：G212.1/62▍内容简介：《质疑逼近真相》一书，还原了王志采访钟南山、袁隆平、杨振宁、金庸、姜文等20位各行业重磅人物的画面。书里记录的，不是一般的访谈，而是一个个大众关切的话题，具有很强的现实意义。与重要人物面对面，如何从他们口中问出有价值的信息，是每个媒体人都在努力掌握的技能。访谈对话中，王志的提问角度新颖，换来回应的深刻观点，让我们能真切的感受到新闻的价值和力量。对媒体从业人员来说，这是一本难得的实用教材，能帮助你建立科学的采访认知，掌握实用的采访技巧，非常值得认真品读。  ,0,1,0,1
河东纪检,06月01日16:56,来自微博weibo.com, 发布了头条文章：《向袁隆平同志学习做一粒好种子》O向袁隆平同志学习做一粒好种子​,0,0,0,0
中国乡村之声,06月01日16:30,来自微博weibo.com, 好的学习环境能让学生受益一生。在《袁隆平口述自传》中，袁隆平回忆说：母校注重全面发展，既重视教学质量和品德教育，也十分注重文体发展。自己读书的时候，老师们经常带领学生们开展各种文体活动，使自己受益匪浅。了解更多袁院士的故事，请听《袁隆平口述自传》第六集：其乐融融的中学生活。O网页链接（#袁隆平#授权中央广播电视总台出品）  ,0,5,40,187
905交通广播,06月01日16:18,来自微博视频号, #今日中国湖南篇#【丰收的喜悦】说起湖南的创新开放，对外输出，很多人第一时间想到的都是工业机械、动车等，其实，还有一种不起眼却拥有惊人力量的媒介也搭起了湖南对外的新桥梁，这就是杂交水稻。“杂交水稻之父”袁隆平和杂交水稻种植技术不仅解决了国内的粮食问题，它从亚洲一直推广到了非洲，也帮助当地人解决了温饱问题。前不久，种在非洲马达加斯加的杂交水稻就迎来了丰收，下面通过视频跟着杂交水稻研究员们到现场看一看。L905交通广播的微博视频  ,0,0,0,0
合肥反邪教,06月01日16:07,来自360安全浏览器, 【国士无双！#袁隆平有两个粮食梦想#】,0,0,1,0
合肥反邪教,06月01日16:06,来自360安全浏览器, 【#市民围着袁隆平灵车失声痛哭#】,0,0,1,0
合肥反邪教,06月01日16:05,来自360安全浏览器, 【#小学生看袁隆平生前影片纷纷落泪#饱食者当常忆袁公】,0,0,1,0
团结报团结网,06月01日16:05,来自新版微博weibo.com, 【大学时代的#袁隆平#：与运动员、飞行员擦肩而过】1952年，袁隆平参加了西南地区运动会的游泳比赛，没受过正规专业训练的袁隆平最终获得了第四名，而前三名被吸收进了国家队。就这样，袁隆平与成为专业运动员擦肩而过。同年，袁隆平在西南农学院报考了飞行员。经过36个项目的严格体检，被选上参加了空军预备班，不过后来因为所有的大学生都被退了回去，袁隆平的飞天梦也就与他失之交臂了。O网页链接  ,0,0,1,2
