发布者ID,发布时间,发布来源,发布内容,收藏数,转发数,评论数,点赞数
miilu-deer,01月01日22:30,来自HUAWEIP405G, //@飞驰银河系:2020//@吴亦凡图片视频:#吴亦凡新年焰火花絮#₂̆̈₀̆̈₂̆̈₀̆̈✨叮~🥂ᶜʰᵉᵉʳˢ,0,0,0,0
9894326x,01月01日22:30,来自前后2000万OPPOR11, #O网页链接#,0,0,0,0
这里有喜欢的他和他的曾经,01月01日22:30,, 北京那么冷辛苦啦都快点回去吧～//@BABYCHERRY_吴亦凡资源博:#O网页链接#【视频】210101北京到达@Mr_凡先生安全到达啦~大家也“快点回去”吧~,0,2,0,0
米兔1号小妖,01月01日22:30,来自iQOOZ1x5G流畅先锋, //@JKrisfanfanfanfan:#O网页链接# #吴亦凡湖南卫视跨年#MK//@BABYCHERRY_吴亦凡资源博:这个版本最后能看见，广告起的时候小凡说“谢谢”,0,0,0,0
冰芬达泡泡冰,01月01日22:30,来自iPhone, //@BABYCHERRY_吴亦凡资源博:#O网页链接#210101北京到达@Mr_凡先生新年第一圆满完成,0,0,0,0
帝国第一Alpha_WM,01月01日22:30,来自iPhone客户端, //@BABYCHERRY_吴亦凡资源博:#O网页链接#【视频】210101北京到达@Mr_凡先生安全到达啦~大家也“快点回去”吧~,0,0,0,0
·桃味气泡饮·,01月01日22:30,来自iPhone8, 我参与了@Lollipop_吴亦凡安利博发起的投票【#吴亦凡海边焰火大片#wyf51krisnjj鲵】，我投给了“1@Mr_凡先生”这个选项，你也快来表态吧~,0,0,0,0
J_pansy,01月01日22:30,来自OPPOReno2, //@BABYCHERRY_吴亦凡资源博:#O网页链接#【视频】210101北京到达@Mr_凡先生安全到达啦~大家也“快点回去”吧~,0,0,0,0
大龙要冲向宇宙,01月01日22:30,来自iPhone8, //@BABYCHERRY_吴亦凡资源博:#O网页链接#【视频】210101北京到达@Mr_凡先生安全到达啦~大家也“快点回去”吧~,0,0,0,0
9894326x,01月01日22:30,来自前后2000万OPPOR11, 吴亦凡跨年彩排,0,0,0,0
十三万分贝,01月01日22:30,来自iPhone客户端, //@BABYCHERRY_吴亦凡资源博:#O网页链接#【视频】210101北京到达@Mr_凡先生安全到达啦~大家也“快点回去”吧~,0,0,0,0
吴亦凡的琪琪子,01月01日22:30,来自vivo全新水滴屏手机, //@BABYCHERRY_吴亦凡资源博:#O网页链接#【视频】210101北京到达@Mr_凡先生安全到达啦~大家也“快点回去”吧~,0,0,0,0
无暇___,01月01日22:30,, //@JKrisfanfanfanfan:#O网页链接# #吴亦凡湖南卫视跨年#MK彩排全程视频,0,0,0,0
巫婆肉肉,01月01日22:30,来自iPhone客户端, 我参与了@Lollipop_吴亦凡安利博发起的【#吴亦凡海边焰火大片#wyf51krisnjj鲵】，我投给了“2@Mr_凡先生”这个选项，你也快来表态吧~,0,0,0,0
游鱼论,01月01日22:30,, 如果有个选秀节目导师如下，引流效果和指导效果如何？pd：李宇春dance：王一博，张艺兴dance助教：刘雨昕，孟美岐vocal：华晨宇，鹿晗，王源，王俊凯rap：蔡徐坤，王嘉尔，吴亦凡，黄子韬创作：刘宪华（其他有创作能力导师可兼任）飞行嘉宾：周杰伦，陈奕迅，林俊杰，邓紫棋，肖战，朱一龙，李现，邓伦，李易峰，迪丽热巴，杨幂，郑爽。  ,0,124,105,555
吴亦凡的琪琪子,01月01日22:30,来自vivo全新水滴屏手机, //@BABYCHERRY_吴亦凡资源博:#O网页链接#210101北京到达@Mr_凡先生新年第一圆满完成,0,0,0,0
奶球饭饭,01月01日22:30,来自HUAWEIP405G, #O网页链接#//@Galaxy_fanfan_吴敌风火抡:#O网页链接#《TESTING》彰显独特音乐风格，不凡态度尽显。2021也要和歌手吴亦凡一起加油～@Mr_凡先生,0,0,0,0
无暇___,01月01日22:30,, //@JKrisfanfanfanfan:#O网页链接# #吴亦凡湖南卫视跨年#MK//@BABYCHERRY_吴亦凡资源博:这个版本最后能看见，广告起的时候小凡说“谢谢”,0,0,0,0
不爱你就会死1990,01月01日22:30,来自iPhone客户端, //@吴亦凡吧-KrisBar:#O网页链接#提起笔为即将过去的2020刻上贰叁划，一碗面让2020所有的努力和艰辛以快乐收尾。让我们跟随着吴亦凡@Mr_凡先生的歌声，告别2020，启航2021。,0,0,0,0
深海吻霖_1106,01月01日22:30,来自iPhone客户端, _TheoneIlovemost易烊千璽吳亦凡朴信惠GFRIENDTheBoyz李希侃夏瀚宇左航​,0,0,1,3
巫婆肉肉,01月01日22:30,来自iPhone客户端, #O网页链接# #吴亦凡#,0,0,0,0
wg-jessie,01月01日22:30,来自小米Note3拍人更美, 201231吴亦凡湖南卫视跨年演唱会现场演唱outcha视频,0,0,0,0
好想吃乌鱼饭,01月01日22:30,来自前置双摄vivoX9s, //@吴亦凡吧-KrisBar:#O网页链接# #吴亦凡带电音皮卡丘跨年#全能音乐人@Mr_凡先生于跨年之时带来合作舞台《I'moutcha》，2021与你一起继续超速前行，于顶端笑看行云流水过,0,0,0,0
子书不繁,01月01日22:30,来自vivoY73s5G, #双旦演着过#最想和吴亦凡一起过,0,0,0,0
Ninja_KW,01月01日22:30,来自iPhone客户端, //@BABYCHERRY_吴亦凡资源博:#O网页链接#210101北京到达@Mr_凡先生新年第一圆满完成,0,0,0,0
9894326x,01月01日22:30,来自前后2000万OPPOR11, #O网页链接#,0,0,0,0
wg-jessie,01月01日22:30,来自小米Note3拍人更美, 201231吴亦凡湖南卫视跨年演唱会高清,0,0,0,0
稀有主艺工作室羡,01月01日22:31,来自微博物语iOS客户端, 吴亦凡好棒,0,0,0,0
巫婆肉肉,01月01日22:31,来自iPhone客户端, //@因缺斯听hhhhhh:你不就是最大的惊喜#O网页链接# #吴亦凡加盟湖南卫视跨年#,0,0,0,0
URBANNOVA_达达,01月01日22:31,来自iPhone12ProMax(海蓝色), 感谢淄博吴亦凡2021一起加油,0,1,1,3
无限复活F,01月01日22:31,来自iPhone客户端, 【#吴亦凡海边焰火大片#wyf51krisnjj鲵】，我投给了“1@Mr_凡先生”这个，你也快来表态吧~,0,0,0,0
飞逝_烟火,01月01日22:31,来自荣耀8X, #吴亦凡加盟湖南卫视跨年#饭拍,0,0,0,0
9894326x,01月01日22:31,来自前后2000万OPPOR11, #O网页链接#,0,0,0,0
每天都在想你55,01月01日22:31,来自Android, //@BABYCHERRY_吴亦凡资源博:#O网页链接#210101北京到达@Mr_凡先生新年第一圆满完成,0,0,0,0
巫婆肉肉,01月01日22:31,来自iPhone客户端, //@天神我凡_好宝:#吴亦凡新年快乐#宝贝，新年快乐@Mr_凡先生,0,0,0,0
巫婆肉肉,01月01日22:31,来自iPhone客户端, //@吴亦凡吧-KrisBar:#O网页链接#惊喜即将来临，万分期待！看湖南卫视跨年晚会，与吴亦凡一起等候零点的钟声🔔拥抱2021！@Mr_凡先生,0,0,0,0
SuperSaiyan丶,01月01日22:31,来自QQ音乐, 吴亦凡《Juice》（《极限特工：终极回归》电影插曲|《极限特工：终极回归》电影全球宣传曲）KJuice@QQ音乐有丶能打嗷​,0,0,0,0
W浮生未歇W,01月01日22:31,来自nova7你在焦点在, 【#吴亦凡海边焰火大片#wyf51krisnjj鲵】，我投给了“1@Mr_凡先生”，你也快来表态吧~,0,0,0,0
9894326x,01月01日22:31,来自前后2000万OPPOR11, #O网页链接#,0,0,0,0
galaxy_2号,01月01日22:31,来自Android, #O网页链接#我正在#爱豆生日汇#为#吴亦凡#打榜助力，Ta本月累计获得38084朵应援花，排名第14！#爱豆生日汇#是一站式应援服务平台，拥有丰富真实的线上/线下投放资源。v/x搜索【爱豆生日汇】，加入打榜集结队伍，即可为Ta登顶榜单，赢取海量应援资源。@爱豆生日汇​,0,0,0,0
迁徙的鸟noname,01月01日22:31,来自iPhone12, 到啦//@BABYCHERRY_吴亦凡资源博:#O网页链接#210101北京到达@Mr_凡先生新年第一圆满完成,0,0,0,0
我是篮郭,01月01日22:31,来自新浪看点客户端, #新闻看点#曾经风靡全球的EXO，不知道俘获了多少少女的心，在团体越来越火的时候，#吴亦凡#率先离队，回国发展，紧接着鹿晗、黄子韬也离队回国发展，但对于#张艺兴#，他则选择了在中国成立工作室，回国发展，就这样，归国...O归国四子如今三人抱团，一人越挫越勇，网友：三个打不过一个​,0,0,0,0
巫婆肉肉,01月01日22:31,来自iPhone客户端, //@吴亦凡Kris全球后援会:#O网页链接#新年快乐,0,0,0,0
巫婆肉肉,01月01日22:31,来自iPhone客户端, //@BABYCHERRY_吴亦凡资源博:#O网页链接#破晓时刻，新年来到，2020不断挑战，2021继续前行。新年快乐，吴亦凡先生。@Mr_凡先生,0,0,0,0
恰逢山有余,01月01日22:31,来自OPPO超视野全面屏R15, //@BABYCHERRY_吴亦凡资源博:#O网页链接#【视频】210101北京到达@Mr_凡先生安全到达啦~大家也“快点回去”吧~,0,0,0,0
9894326x,01月01日22:31,来自前后2000万OPPOR11, 吴亦凡湖南卫视跨年,0,0,0,0
L-星羽,01月01日22:31,来自iPhone8, //@BABYCHERRY_吴亦凡资源博:#O网页链接#【视频】210101北京到达@Mr_凡先生安全到达啦~大家也“快点回去”吧~,0,0,0,0
muzilia1,01月01日22:31,来自绿洲APP, #2021#吴亦凡#继续爱你，宝贝O绿洲​,0,0,1,0
J_pansy,01月01日22:31,来自OPPOReno2, //@BABYCHERRY_吴亦凡资源博:#O网页链接#210101北京到达@Mr_凡先生新年第一圆满完成,0,0,0,0
盐家凡可梦,01月01日22:32,来自iPhone客户端, //@BABYCHERRY_吴亦凡资源博:#O网页链接#【视频】210101海口出发@Mr_凡先生我毫不犹豫向你奔赴,0,0,0,0
南粤kw1106,01月01日22:32,来自荣耀9X, //@BABYCHERRY_吴亦凡资源博:#O网页链接#【视频】210101北京到达@Mr_凡先生安全到达啦~大家也“快点回去”吧~,0,0,0,0
观心禅心照明之莹心,01月01日22:32,来自iPhone客户端, 我可以实现你一个愿望Mr_凡先生“我要去见吴亦凡”“这么简单!”“可那是我的全部”❤,0,0,0,0
水果云宋,01月01日22:32,来自Android, //@BABYCHERRY_吴亦凡资源博:#O网页链接#【视频】210101北京到达@Mr_凡先生安全到达啦~大家也“快点回去”吧~,0,0,0,0
大龙要冲向宇宙,01月01日22:32,来自微博国际版, 飞在天上的凡//@BABYCHERRY_吴亦凡资源博:#O网页链接#210101北京到达@Mr_凡先生新年第一圆满完成,0,0,0,0
好想吃乌鱼饭,01月01日22:32,来自前置双摄vivoX9s, //@BABYCHERRY_吴亦凡资源博:#O网页链接#【高清】210101海口出发@Mr_凡先生新年快乐哦~,0,0,0,0
Pollux00,01月01日22:32,来自HUAWEIP30, //@BABYCHERRY_吴亦凡资源博:#O网页链接#210101北京到达@Mr_凡先生新年第一圆满完成,0,0,0,0
寻到鲵塘的小姐姐9_666,01月01日22:32,来自小米8周年旗舰手机, 辛苦//@BABYCHERRY_吴亦凡资源博:#O网页链接#210101北京到达@Mr_凡先生新年第一圆满完成,0,0,0,0
wg-jessie,01月01日22:32,来自小米Note3拍人更美, 210101吴亦凡国内送机海口出发高清,0,0,0,0
锅包肉肉肉肉肉rou,01月01日22:32,来自Android, 20210101海口至北京到达//@BABYCHERRY_吴亦凡资源博:#O网页链接#【视频】210101北京到达@Mr_凡先生安全到达啦~大家也“快点回去”吧~,0,0,0,0
超超育儿知识,01月01日22:32,来自新浪看点客户端, #新闻看点#一说到顶级流量，大多数朋友第一想到的会是蔡徐坤，蔡徐坤是现在的顶级流量不假，但在蔡徐坤之前还有很多流量艺人，比如说顶级流量的杰出代表#吴亦凡#，在蔡徐坤未出道之前吴亦凡一直都是流量的代表，现在这个曾...O顶级流量也不行，他发新歌遭群嘲：根本不如蔡徐坤​,0,0,0,0
观心禅心照明之莹心,01月01日22:32,来自iPhone客户端, “我觉得首先你要确定你自己的热爱，你是否热爱这件事情，如果你有足够的热爱的话，其实那你就有足够的理由坚持做下去”——吴亦凡@Mr_凡先生,0,0,0,0
小李同学的老房子,01月01日22:32,, 寒假可以短一点吗//@BABYCHERRY_吴亦凡资源博:#O网页链接#210101北京到达@Mr_凡先生新年第一圆满完成,0,0,0,0
galaxy_2号,01月01日22:32,来自Android, #O网页链接#我正在#RingMe一环#记录#吴亦凡#的美好时光。每年365个的日夜，Ta已有177个重要事件被3783位粉丝一同铭记。快来加入我们，今后的时光，让我们相伴前行，为Ta记录每一份热爱。#RingMe一环#为蓝色光标旗下沉浸式追星分享互动平台，明星事件全记录，粉圈动态全搜罗，定制属于每个粉丝群体的专属追星乐园。v/x搜索【RingMe一环】。@RingMe一环  ,0,0,0,0
9894326x,01月01日22:32,来自前后2000万OPPOR11, #O网页链接#,0,0,0,0
热崽崽呀,01月01日22:32,来自iPhone客户端, //@BABYCHERRY_吴亦凡资源博:#O网页链接#【视频】210101北京到达@Mr_凡先生安全到达啦~大家也“快点回去”吧~,0,0,0,0
再来一碗宽面o·,01月01日22:32,来自vivoX23AI非凡摄影, //@BABYCHERRY_吴亦凡资源博:#O网页链接#210101北京到达@Mr_凡先生新年第一圆满完成,0,0,0,0
米兔1号小妖,01月01日22:32,来自iQOOZ1x5G流畅先锋, //@JKrisfanfanfanfan:#O网页链接# #吴亦凡湖南卫视跨年# #吴亦凡海边焰火大片#,0,0,0,0
冰芬达泡泡冰,01月01日22:32,来自iPhone, //@暌王府带刀侍卫://@BABYCHERRY_吴亦凡资源博:#O网页链接#【视频】210101北京到达@Mr_凡先生安全到达啦~大家也“快点回去”吧~,0,0,0,0
CapricornuScorpio,01月01日22:33,来自iPhone客户端, 到啦//@BABYCHERRY_吴亦凡资源博:#O网页链接#210101北京到达@Mr_凡先生新年第一圆满完成,0,0,0,0
我还安好LOVE,01月01日22:33,来自HUAWEIP40Pro+5G, 表哥不冷吗//@BABYCHERRY_吴亦凡资源博:#O网页链接#【视频】210101北京到达@Mr_凡先生安全到达啦~大家也“快点回去”吧~,0,0,0,0
muzilia1,01月01日22:33,来自nova7你在焦点在, #O网页链接# #O网页链接#2021年，宝贝自己做自己，开心最重要，爱你哦​,0,0,0,1
dfan123456,01月01日22:33,来自华为畅享Z5G, 【#吴亦凡海边焰火大片#wyf51krisnjj鲵】，我投给了“2@Mr_凡先生”你也快来表态吧~,0,0,0,0
selenatie,01月01日22:33,来自HUAWEInova2Plus, //@BABYCHERRY_吴亦凡资源博:#O网页链接#谢谢道明室礼物🎁！祝小凡新的一年也快快乐乐，继续红红火火,0,0,0,0
东北傅慎行,01月01日22:33,, //@BABYCHERRY_吴亦凡资源博:#O网页链接#【高清】210101海口出发@Mr_凡先生新年快乐哦~,0,0,0,0
来自银河系_koni,01月01日22:33,来自Android, #O网页链接#啊啊啊啊好帅好帅好帅好帅,0,0,0,0
好想吃乌鱼饭,01月01日22:33,来自前置双摄vivoX9s, “新年快乐~”//@BABYCHERRY_吴亦凡资源博:#O网页链接#【视频】210101北京到达@Mr_凡先生安全到达啦~大家也“快点回去”吧~,0,0,0,0
selenatie,01月01日22:33,来自HUAWEInova2Plus, //@吴亦凡图片视频:#保时捷赛车手吴亦凡#上赛练车🏁👑,0,0,0,0
wg-jessie,01月01日22:33,来自小米Note3拍人更美, 210101吴亦凡国内送机海口出发视频,0,0,0,0
东北傅慎行,01月01日22:33,, //@BABYCHERRY_吴亦凡资源博:#O网页链接#【视频】210101北京到达@Mr_凡先生安全到达啦~大家也“快点回去”吧~,0,0,0,0
老陈聊运势,01月01日22:33,来自新浪看点客户端, #新闻看点#金晨接下来会和王珞丹合作一部剧，这两人互相看不上对方，发了不少通稿互相拉踩。彭冠英原本想贴着#朱一龙#蹭热度，但自从对方口碑变差过后，他就不怎么想这么做了。#杨紫#和#吴亦凡#的关系原本已经有所改善，但现在...O金晨，彭冠英，杨紫，张一山，刘浩存，郭敬明，邓伦，李艺彤​,0,0,0,0
wg-jessie,01月01日22:33,来自小米Note3拍人更美, 210101吴亦凡国内送机海口出发高清,0,0,0,0
9894326x,01月01日22:33,来自前后2000万OPPOR11, 吴亦凡2020.12总结,0,0,0,0
HXrannnn,01月01日22:34,来自iPhone客户端, #O网页链接#辛苦啦,0,0,0,0
wg-jessie,01月01日22:34,来自小米Note3拍人更美, 210101吴亦凡国内送机海口出发高清,0,0,0,0
弃号而已-,01月01日22:34,来自荣耀305G, //@BABYCHERRY_吴亦凡资源博:#O网页链接#210101北京到达@Mr_凡先生新年第一圆满完成,0,0,0,0
Kristineeeeee,01月01日22:34,来自HUAWEIP40Pro5G, //@吴亦凡图片视频:#保时捷赛车手吴亦凡#210101潘玮柏ins更新相关,0,0,0,0
来自银河系_koni,01月01日22:34,来自Android, #O网页链接#呜呜呜呜呜是哥哥！！,0,0,0,0
尧崽不奶,01月01日22:34,来自新浪新闻客户端, 我在2020#微博之夜#活动中，通过@新浪新闻客户端为我心中的#微博KING和QUEEN#吴亦凡拉了10票！猛戳下方图片，助Ta登顶微博之夜，还有盛典门票等惊喜福利等你拿！来新浪新闻为微博之夜拉票​,0,0,0,0
wg-jessie,01月01日22:34,来自小米Note3拍人更美, 210101吴亦凡国内送机海口出发高清,0,0,0,0
他想要的都会得到,01月01日22:34,来自小米10至尊纪念版, 吴亦凡雾都窃窃私语内容🈶//@菠萝蜜的柚子:【你刚刚差点绊倒我了】【是吗？】【没事，我原谅你了，我跟你说，刚刚那电皮卡丘特🐮，balabala】//@叙叙叙叙叙_:啷个有这么多话讲,0,0,0,0
selenatie,01月01日22:34,来自HUAWEInova2Plus, //@BABYCHERRY_吴亦凡资源博:#O网页链接#【视频】201231湖南卫视跨年@Mr_凡先生爱猫恰focus神一般的男子,0,0,0,0
selenatie,01月01日22:34,来自HUAWEInova2Plus, //@吴亦凡图片视频:#吴亦凡青簪行# #吴亦凡怼脸镜头真的能打#探班高清,0,0,0,0
冰荔枝味的皮卡丘,01月01日22:34,来自吴亦凡老婆Android, #O网页链接#我凡牛逼,0,0,0,0
影娱小少年,01月01日22:35,来自微博视频号, #为什么把吴亦凡的歌和芭蕾放在一起#当然可以啊！这样破壁的合作就像冰与火一样，一个优雅一个酷炫，敢于突破才能有不一样的惊喜！吴亦凡的电音配上芭蕾很有感觉啊L微博娱乐的微博视频​,0,0,0,0
娱圈小仙女,01月01日22:35,, 如果有个选秀节目导师如下，引流效果和指导效果如何？pd：李宇春dance：王一博，张艺兴dance助教：刘雨昕，孟美岐vocal：华晨宇，鹿晗，王源，王俊凯rap：蔡徐坤，王嘉尔，吴亦凡，黄子韬创作：刘宪华（其他有创作能力导师可兼任）飞行嘉宾：周杰伦，陈奕迅，林俊杰，邓紫棋，肖战，朱一龙，李现，邓伦，李易峰，迪丽热巴，杨幂，郑爽。  ,0,138,233,709
月下猫,01月01日22:35,来自Android, //@BABYCHERRY_吴亦凡资源博:#O网页链接#【视频】210101北京到达@Mr_凡先生安全到达啦~大家也“快点回去”吧~,0,0,0,0
凡凡不凡666,01月01日22:35,来自HUAWEIMate305G, @Mr_凡先生我在#明星势力榜#内地榜上为你加油啦，你是我今生唯一的执著哦。棒棒哒！明星势力榜第17位#O网页链接#​,0,0,0,0
