发布者ID,发布时间,发布来源,发布内容,收藏数,转发数,评论数,点赞数
国家图书馆,06月06日15:00,来自微博weibo.com, #每周一库#【我国水稻育种专家袁隆平荣获中国第一个特等发明奖】1981年6月6日，我国水稻育种专家袁隆平荣获中国第一个特等发明奖。袁隆平1953年毕业于西南农学院农学系，历任湖南农科院研究员、西南农学院教授和湖南杂交水稻研究中心主任，还当选为第六届全国政协常委。袁教授从60年代开始，就潜心研究杂交水稻育种，先后育成南优2号等优良杂交水稻新品种，经大面积推广，增产20％左右，是我国水稻育种史上继矮化育种之后又一次重大突破。从1976年开始至1987年的10年间，全国累计种植由袁隆平培育出的杂交水稻面积达10.5亿亩，为我国水稻增产增收做出了非常大的贡献。为此，1981年袁隆平荣获了我国第一个特等发明奖。1987年又获得联合国教科文组织科学奖，在国内外享有“杂交水稻之父”的称号。（资料来源：历史上的今天）本周推荐《中外专利数据库（万方）》《科学文库》《GaleVirtualReferenceLibrary（Gale虚拟参考书图书馆）》供读者查阅农业有关知识。O网页链接  ,0,1,1,37
温江发布,06月06日14:58,来自小布的Android, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！（ZH）L四川观察的微博视频​,0,2,2,4
老板联播,06月06日14:56,来自微博视频号, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！L四川观察的微博视频​,0,2,2,38
陇南网信,06月06日14:50,来自微博视频号, #陇南党史学习教育# #长征路上加油站#《历历在幕：共和国史上的今天》【06月06日中国第一个特等发明奖颁发】1981年的今天，袁隆平获得国家科委、农委联合授予的国家特等发明奖，这是新中国第一个特等发明奖。L党史网的微博视频​,0,0,0,0
青年报,06月06日14:36,来自微博视频号, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！（ZH）L四川观察的微博视频​​​​#宝藏蓝V激励计划#​,0,0,0,2
锦绣青羊,06月06日14:31,来自🐑坡上的iPhone11, 纪录片《为时代而歌-袁隆平》他梦想用一粒种子改变世界，他执着于儿时的一个追求，他被誉为“杂交水稻之父”，并因此享誉世界，他却说他只是一个爱做梦的农民。面对“谁来养活中国”的疑问，他给出了坚定的答案。L更历史的微博视频​#送别袁老鲜花上的卡片将被永存#​,0,1,1,4
大象财富,06月06日14:30,来自微博视频号, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！（四川观察）L四川观察的微博视频​,0,0,0,9
中国日报网,06月06日14:30,来自微博视频号, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！L四川观察的微博视频​,0,3,1,72
江南晚报,06月06日14:30,来自微博视频号, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！L四川观察的微博视频​,0,0,0,5
曹县人民检察院,06月06日14:28,来自微博视频号, 《历历在幕：共和国史上的今天》【06月06日中国第一个特等发明奖颁发】1981年的今天，袁隆平获得国家科委、农委联合授予的国家特等发明奖，这是新中国第一个特等发明奖。新中国成立后，尽快解决几亿人口的吃饭问题，一直是摆在党和国家领导人案头的首要任务。其中，改良种子、兴建水利等被毛泽东于1958年列为“农业八字宪法”。出身农家的袁隆平，深知改良种子的重要性。在经历了60年代初的自然灾害后，自小生长在南方的他，毅然把自己的研究领域由红薯、西红柿的育种和栽培转向了水稻。一次偶然的机会，他在稻田中发现一株“鹤立鸡群”的天然杂交水稻。利用水稻的杂交优势达到大幅增产粮食的目的，这是不是一条可行的路呢？灵光一现，袁隆平开始了杂交水稻的探索之路。袁隆平带领他的研究小组，一头扎进稻田里，转眼就是十多年的光阴。1973年三系法杂交水稻培育终于获得成功。袁隆平研究的三系法杂交水稻成为世界上首例成功的杂交水稻品种。美国著名农业经济学家唐•帕尔伯格在他的名著《走向丰衣足食的世界》中写道：袁隆平正引导我们走向一个丰衣足食的世界。#共和国史上的今天# #历历在幕# #袁隆平#L党史网的微博视频  ,0,0,2,4
川西监狱,06月06日14:27,来自iPhone客户端, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！@四川观察@法治四川@四川监狱（ZH）L四川观察的微博视频​,0,0,0,2
环球旅游周刊,06月06日14:24,来自微博视频号, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！L四川观察的微博视频​,0,0,0,0
湖南日报,06月06日14:23,来自iPhone客户端, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！（ZH）L四川观察的微博视频​,0,4,0,11
参考消息,06月06日14:20,来自微博视频号, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！（四川观察）L四川观察的微博视频​,0,10,7,225
哈尔滨铁路,06月06日14:19,来自微博视频号, #哈铁微分享#【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！（ZH）L四川观察的微博视频​​​​,0,0,0,0
直播南京官方版,06月06日14:14,来自微博视频号, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！（ZH）L四川观察的微博视频​,0,0,0,8
湖北经典音乐广播,06月06日14:13,来自iPhone客户端, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！L四川观察的微博视频​​​,0,0,0,0
抚州日报,06月06日14:13,来自iPhone客户端, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！（ZH）L四川观察的微博视频​,0,0,0,0
抚州发布,06月06日14:13,来自微博视频号, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！（ZH）L四川观察的微博视频​,0,0,0,5
长江日报,06月06日14:12,来自微博视频号, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！L四川观察的微博视频​,0,2,0,24
烟台高速交警支队福山大队,06月06日14:12,来自微博视频号, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！（ZH）L四川观察的微博视频​​​L烟台高速交警支队福山大队的微博视频​,0,0,0,0
科普中国,06月06日14:09,来自iPhone客户端, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！#科学大师#（ZH）L四川观察的微博视频​,0,6,4,48
双流文旅体,06月06日14:07,来自iPhone客户端, #双儿心语#【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！via.四川观察L四川观察的微博视频​​​,0,0,0,4
JingDaily精日传媒,06月06日14:06,来自iPhone客户端, 《中国#选秀#节目的暂停会终止#流量时代#吗？》5月24日，连续举办了10年的《中国好声音》停止海选，这是自《青春有你3》因倒牛奶事件停播后又一个被牵连的节目。据悉，目前国内已停止了所有选秀综艺节目的海选。虽然这对于内娱（国内娱乐圈）追星的男孩女孩而言是件伤心的事，但对本土娱乐产业以及时尚产业而言，或许存在积极的影响。毕竟，在“杂交水稻之父”袁隆平逝世的当天，都有流量明星在买头条热搜。从2018年到现在，中国秀粉（为选秀节目投入真情实感和金钱的群体）用了不到4年的时间，复兴了中国的选秀文化，并令其成为了一个“现金奶牛”产业，每年可以提供众多就业岗位，并为中国娱乐产业输送几百个新鲜血液。这本应是一件好事，但由于目前中国音乐产业的整体没落以及缺乏打造团体的经验，留给偶像的发展空间很窄。当节目热度消失，无法出道的选手们成为了网红。而那些成功出道的，最终也都选择转型演员和综艺咖以延长职业生涯。文章作者：@Carminel  ,0,2,1,7
安徽青年报社,06月06日14:06,来自微博视频号, #送别袁老鲜花上的卡片将被永存#送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！L四川观察的微博视频​,0,0,0,0
双流文旅体,06月06日14:05,来自iPhone客户端, #双儿心语#【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！via.四川观察L四川观察的微博视频​​​,0,0,0,0
